Request_ID,User_Text,Detected_Product,Detected_Category,Timestamp
REQ-001007,I need 200 L of Castrol Oils 702L for production.,Castrol Oils 702L,Automotive,3/1/2025 13:29
REQ-001008,I need 2 szt. of Wurth Screws 207 for production.,Wurth Screws 207,Production,11/12/2024 6:32
REQ-001009,I need 1 szt. of REX Screws Model 988 for production.,REX Screws Model 988,Production,8/30/2025 15:25
REQ-001010,Potrzebuję 50 szt. ABB Motors Model 536 do linii produkcyjnej.,ABB Motors Model 536,Production,3/2/2025 16:41
REQ-001011,"Need some spare parts, unknown model.",,,3/12/2025 19:48
REQ-001012,Potrzebuję 1 para Ansell Gloves Rękawice 979 do linii produkcyjnej.,Ansell Gloves Rękawice 979,BHP,11/14/2024 1:29
REQ-001013,I need 5 szt. of BIC Pens Model 308 for production.,BIC Pens Model 308,Office,1/6/2025 0:04
REQ-001014,Potrzebuję 10 szt. BIC Pens 221 do linii produkcyjnej.,BIC Pens 221,Office,12/28/2024 23:56
REQ-001015,I need 2 szt. of Portwest Workwear Model 102 for production.,Portwest Workwear Model 102,BHP,6/6/2025 22:31
REQ-001016,Potrzebuję 20 szt. REX Screws Model 462 do linii produkcyjnej.,REX Screws Model 462,Production,8/3/2025 11:22
REQ-001017,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,3/9/2025 1:39
REQ-001018,Potrzebuję 20 szt. Bosch Engine parts Model 267 do linii produkcyjnej.,Bosch Engine parts Model 267,Automotive,4/26/2025 8:29
REQ-001019,Potrzebuję 200 szt. Uvex Safety glasses Model 318 do linii produkcyjnej.,Uvex Safety glasses Model 318,BHP,3/25/2025 8:05
REQ-001020,Potrzebuję 2 szt. DeWalt Tools 112 do linii produkcyjnej.,DeWalt Tools 112,Production,3/8/2025 13:01
REQ-001021,I need 100 szt. of Bosch Filters Model 644 for production.,Bosch Filters Model 644,Automotive,3/17/2025 4:31
REQ-001022,Potrzebuję 20 szt. Xerox Toner Model 174 do linii produkcyjnej.,Xerox Toner Model 174,Office,9/16/2025 7:16
REQ-001023,I need 200 szt. of NTN Bearings 636 for production.,NTN Bearings 636,Automotive,12/25/2024 23:53
REQ-001024,Potrzebuję 5 szt. Brother Toner 350 do linii produkcyjnej.,Brother Toner 350,Office,8/12/2025 17:59
REQ-001025,I need 1 szt. of 3M Safety glasses Model 346 for production.,3M Safety glasses Model 346,BHP,12/8/2024 0:16
REQ-001026,Potrzebuję 5 szt. BIC Pens Model 714 do linii produkcyjnej.,BIC Pens Model 714,Office,9/16/2025 23:31
REQ-001027,Potrzebuję 50 szt. Stabilo Pens 452 do linii produkcyjnej.,Stabilo Pens 452,Office,3/20/2025 21:02
REQ-001028,Potrzebuję 100 op. Papyrus Paper Model 522 do linii produkcyjnej.,Papyrus Paper Model 522,Office,10/3/2025 15:04
REQ-001029,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,3/14/2025 1:57
REQ-001030,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,6/14/2025 12:05
REQ-001031,"Need some spare parts, unknown model.",,,7/26/2025 12:51
REQ-001032,I need 20 szt. of 3M Helmets 708 for production.,3M Helmets 708,BHP,3/20/2025 4:26
REQ-001033,I need 2 szt. of Brother Toner Model 775 for production.,Brother Toner Model 775,Office,7/30/2025 11:56
REQ-001034,Potrzebuję 50 para Honeywell Gloves Model 797 do linii produkcyjnej.,Honeywell Gloves Model 797,BHP,11/27/2024 1:36
REQ-001035,I need 1 szt. of Siemens Motors 957 for production.,Siemens Motors 957,Production,7/26/2025 22:16
REQ-001036,I need 100 szt. of IKEA Office chairs 642 for production.,IKEA Office chairs 642,Office,8/29/2025 5:24
REQ-001037,I need 100 szt. of Nowy Styl Office chairs Model 309 for production.,Nowy Styl Office chairs Model 309,Office,2/5/2025 4:43
REQ-001038,Potrzebuję 1 para Honeywell Gloves Rękawice 20 do linii produkcyjnej.,Honeywell Gloves Rękawice 20,BHP,3/11/2025 8:58
REQ-001039,I need 5 szt. of Makita Tools 948 for production.,Makita Tools 948,Production,12/11/2024 23:00
REQ-001040,Potrzebuję 200 szt. REX Screws Model 266 do linii produkcyjnej.,REX Screws Model 266,Production,6/10/2025 18:08
REQ-001041,I need 2 szt. of Siemens Motors 555 for production.,Siemens Motors 555,Production,7/21/2025 1:47
REQ-001042,Potrzebuję 100 szt. Petzl Helmets Model 991 do linii produkcyjnej.,Petzl Helmets Model 991,BHP,5/2/2025 3:12
REQ-001043,Potrzebuję 1 szt. 3M Helmets 757 do linii produkcyjnej.,3M Helmets 757,BHP,11/12/2024 16:08
REQ-001044,"Need some spare parts, unknown model.",,,7/14/2025 23:37
REQ-001045,I need 100 szt. of 3M Helmets 439 for production.,3M Helmets 439,BHP,8/30/2025 9:09
REQ-001046,Potrzebuję 50 szt. Samsung Monitors Model 493 do linii produkcyjnej.,Samsung Monitors Model 493,IT,5/21/2025 6:58
REQ-001047,Potrzebuję 20 para Honeywell Gloves Rękawice 282 do linii produkcyjnej.,Honeywell Gloves Rękawice 282,BHP,4/17/2025 23:18
REQ-001048,I need 10 szt. of Petzl Helmets Model 772 for production.,Petzl Helmets Model 772,BHP,1/19/2025 2:24
REQ-001049,Potrzebuję 20 L Castrol Oils 371L do linii produkcyjnej.,Castrol Oils 371L,Automotive,1/28/2025 7:14
REQ-001050,Potrzebuję 50 licencja Microsoft Software Model 749 do linii produkcyjnej.,Microsoft Software Model 749,IT,10/2/2025 21:48
REQ-001051,I need 100 szt. of Mahle Filters Model 982 for production.,Mahle Filters Model 982,Automotive,10/1/2025 21:18
REQ-001052,Potrzebuję 1 para Honeywell Gloves Model 259 do linii produkcyjnej.,Honeywell Gloves Model 259,BHP,8/11/2025 8:49
REQ-001053,I need 100 szt. of Milwaukee Tools Model 960 for production.,Milwaukee Tools Model 960,Production,3/14/2025 15:44
REQ-001054,I need 50 szt. of Nowy Styl Office chairs 420 for production.,Nowy Styl Office chairs 420,Office,3/20/2025 5:17
REQ-001055,I need 2 szt. of Dell Laptops 886 for production.,Dell Laptops 886,IT,8/30/2025 21:24
REQ-001056,Potrzebuję 200 szt. SKF Bearings Model 107 do linii produkcyjnej.,SKF Bearings Model 107,Automotive,7/13/2025 22:14
REQ-001057,Potrzebuję 20 szt. Siemens Sensors 799 do linii produkcyjnej.,Siemens Sensors 799,Production,5/28/2025 19:35
REQ-001058,Potrzebuję 50 para Ansell Gloves Model 531 do linii produkcyjnej.,Ansell Gloves Model 531,BHP,5/11/2025 10:45
REQ-001059,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,4/4/2025 10:28
REQ-001060,Potrzebuję 2 szt. Pepperl+Fuchs Sensors Model 474 do linii produkcyjnej.,Pepperl+Fuchs Sensors Model 474,Production,5/5/2025 13:08
REQ-001061,Potrzebuję 200 szt. Mann Filters Model 604 do linii produkcyjnej.,Mann Filters Model 604,Automotive,12/24/2024 13:09
REQ-001062,"Need some spare parts, unknown model.",,,5/15/2025 15:24
REQ-001063,I need 200 szt. of Bosch Filters Model 838 for production.,Bosch Filters Model 838,Automotive,2/7/2025 23:58
REQ-001064,I need 50 szt. of Dell Laptops Model 530 for production.,Dell Laptops Model 530,IT,9/5/2025 1:51
REQ-001065,Potrzebuję 1 szt. Uvex Safety glasses 886 do linii produkcyjnej.,Uvex Safety glasses 886,BHP,1/8/2025 19:10
REQ-001066,Potrzebuję 100 szt. Mahle Filters 723 do linii produkcyjnej.,Mahle Filters 723,Automotive,8/22/2025 13:33
REQ-001067,I need 200 szt. of WEG Motors Model 109 for production.,WEG Motors Model 109,Production,12/18/2024 21:09
REQ-001068,Potrzebuję 5 licencja Microsoft Software Model 978 do linii produkcyjnej.,Microsoft Software Model 978,IT,5/30/2025 19:37
REQ-001069,Potrzebuję 5 szt. HP Toner Model 179 do linii produkcyjnej.,HP Toner Model 179,Office,7/11/2025 14:32
REQ-001070,Potrzebuję 1 szt. Profim Office chairs 680 do linii produkcyjnej.,Profim Office chairs 680,Office,5/30/2025 3:53
REQ-001071,Potrzebuję 100 szt. SKF Bearings Model 874 do linii produkcyjnej.,SKF Bearings Model 874,Automotive,4/29/2025 17:35
REQ-001072,I need 20 L of Castrol Oils 744L for production.,Castrol Oils 744L,Automotive,3/8/2025 13:24
REQ-001073,I need 100 szt. of HP Laptops Model 453 for production.,HP Laptops Model 453,IT,10/4/2025 17:10
REQ-001074,I need 100 op. of Xerox Paper 153 op. for production.,Xerox Paper 153 op.,Office,1/8/2025 4:06
REQ-001075,"Need some spare parts, unknown model.",,,5/3/2025 23:53
REQ-001076,I need 10 szt. of Brother Printers 353 for production.,Brother Printers 353,IT,7/30/2025 8:41
REQ-001077,Potrzebuję 10 szt. Gates Engine parts Model 645 do linii produkcyjnej.,Gates Engine parts Model 645,Automotive,11/20/2024 10:04
REQ-001078,Potrzebuję 2 szt. Mann Filters Model 631 do linii produkcyjnej.,Mann Filters Model 631,Automotive,9/11/2025 12:18
REQ-001079,Potrzebuję 5 para Honeywell Gloves Model 902 do linii produkcyjnej.,Honeywell Gloves Model 902,BHP,3/8/2025 12:25
REQ-001080,Potrzebuję 1 szt. Uvex Safety glasses Model 206 do linii produkcyjnej.,Uvex Safety glasses Model 206,BHP,11/1/2025 3:50
REQ-001081,Potrzebuję 200 L Castrol Oils 668L do linii produkcyjnej.,Castrol Oils 668L,Automotive,2/10/2025 14:48
REQ-001082,Potrzebuję 100 szt. Petzl Helmets 262 do linii produkcyjnej.,Petzl Helmets 262,BHP,9/1/2025 20:29
REQ-001083,Potrzebuję 20 szt. Uvex Safety glasses 501 do linii produkcyjnej.,Uvex Safety glasses 501,BHP,7/26/2025 17:53
REQ-001084,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,11/2/2025 18:51
REQ-001085,I need 50 licencja of Adobe Software Model 534 for production.,Adobe Software Model 534,IT,11/15/2024 5:36
REQ-001086,I need 20 szt. of Nowy Styl Office chairs Model 858 for production.,Nowy Styl Office chairs Model 858,Office,12/9/2024 0:18
REQ-001087,I need 10 L of Castrol Oils 773L for production.,Castrol Oils 773L,Automotive,11/15/2024 22:04
REQ-001088,Potrzebuję 5 szt. Gates Engine parts Model 699 do linii produkcyjnej.,Gates Engine parts Model 699,Automotive,11/26/2024 10:36
REQ-001089,I need 10 szt. of Dell Laptops 886 for production.,Dell Laptops 886,IT,1/15/2025 17:27
REQ-001090,I need 10 L of Total Oils 428L for production.,Total Oils 428L,Automotive,12/28/2024 23:49
REQ-001091,Potrzebuję 20 szt. Uvex Safety glasses 779 do linii produkcyjnej.,Uvex Safety glasses 779,BHP,12/16/2024 9:23
REQ-001092,I need 20 szt. of Portwest Workwear Model 390 for production.,Portwest Workwear Model 390,BHP,3/11/2025 8:48
REQ-001093,Potrzebuję 2 szt. Siemens Motors 640 do linii produkcyjnej.,Siemens Motors 640,Production,2/8/2025 10:53
REQ-001094,I need 50 szt. of IKEA Office chairs 279 for production.,IKEA Office chairs 279,Office,4/17/2025 20:08
REQ-001095,I need 20 szt. of Brother Toner 137 for production.,Brother Toner 137,Office,10/3/2025 17:21
REQ-001096,I need 100 szt. of Xerox Toner Model 502 for production.,Xerox Toner Model 502,Office,6/28/2025 14:54
REQ-001097,Potrzebuję 200 szt. Bosch Engine parts Model 132 do linii produkcyjnej.,Bosch Engine parts Model 132,Automotive,10/6/2025 22:38
REQ-001098,Potrzebuję 5 szt. Nowy Styl Office chairs 162 do linii produkcyjnej.,Nowy Styl Office chairs 162,Office,9/3/2025 11:46
REQ-001099,"Need some spare parts, unknown model.",,,7/5/2025 18:38
REQ-001100,Potrzebuję 1 licencja Microsoft Software 999 do linii produkcyjnej.,Microsoft Software 999,IT,5/19/2025 16:56
REQ-001101,I need 20 szt. of Profim Office chairs Model 207 for production.,Profim Office chairs Model 207,Office,3/31/2025 23:24
REQ-001102,I need 20 szt. of WEG Motors Model 109 for production.,WEG Motors Model 109,Production,12/5/2024 10:38
REQ-001103,I need 2 szt. of Uvex Safety glasses 501 for production.,Uvex Safety glasses 501,BHP,11/21/2024 16:36
REQ-001104,I need 200 L of Mobil Oils 514L for production.,Mobil Oils 514L,Automotive,10/9/2025 19:43
REQ-001105,I need 1 szt. of Xerox Toner Model 540 for production.,Xerox Toner Model 540,Office,6/15/2025 6:43
REQ-001106,I need 1 szt. of HP Printers 275 for production.,HP Printers 275,IT,12/10/2024 0:10
REQ-001107,"Need some spare parts, unknown model.",,,8/14/2025 10:29
REQ-001108,"Need some spare parts, unknown model.",,,7/21/2025 9:40
REQ-001109,Potrzebuję 10 op. Navigator Paper Model 775 do linii produkcyjnej.,Navigator Paper Model 775,Office,10/7/2025 22:31
REQ-001110,I need 5 L of Shell Oils 259L for production.,Shell Oils 259L,Automotive,12/5/2024 19:16
REQ-001111,I need 10 szt. of ABB Motors Model 154 for production.,ABB Motors Model 154,Production,6/26/2025 10:47
REQ-001112,Potrzebuję 50 szt. Petzl Helmets 262 do linii produkcyjnej.,Petzl Helmets 262,BHP,12/15/2024 6:32
REQ-001113,I need 10 szt. of LG Monitors 537 for production.,LG Monitors 537,IT,8/4/2025 11:36
REQ-001114,I need 20 szt. of Brother Toner 350 for production.,Brother Toner 350,Office,4/10/2025 13:33
REQ-001115,I need 10 szt. of Brother Printers 970 for production.,Brother Printers 970,IT,12/3/2024 10:39
REQ-001116,I need 50 licencja of Microsoft Software Model 547 for production.,Microsoft Software Model 547,IT,9/23/2025 8:37
REQ-001117,"Need some spare parts, unknown model.",,,8/9/2025 22:55
REQ-001118,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,7/28/2025 18:01
REQ-001119,Potrzebuję 50 szt. 3M Helmets 818 do linii produkcyjnej.,3M Helmets 818,BHP,5/25/2025 11:52
REQ-001120,Potrzebuję 2 szt. NTN Bearings Model 625 do linii produkcyjnej.,NTN Bearings Model 625,Automotive,4/9/2025 16:42
REQ-001121,Potrzebuję 100 szt. NTN Bearings 224 do linii produkcyjnej.,NTN Bearings 224,Automotive,9/2/2025 14:01
REQ-001122,Potrzebuję 100 szt. Xerox Toner Model 502 do linii produkcyjnej.,Xerox Toner Model 502,Office,2/25/2025 3:56
REQ-001123,"Need some spare parts, unknown model.",,,5/17/2025 22:07
REQ-001124,I need 5 licencja of Microsoft Software Model 985 for production.,Microsoft Software Model 985,IT,6/15/2025 18:39
REQ-001125,Potrzebuję 10 para Ansell Gloves Model 841 do linii produkcyjnej.,Ansell Gloves Model 841,BHP,5/22/2025 7:59
REQ-001126,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,7/5/2025 20:00
REQ-001127,I need 2 szt. of Uvex Safety glasses Model 318 for production.,Uvex Safety glasses Model 318,BHP,7/1/2025 4:10
REQ-001128,Potrzebuję 200 szt. Uvex Safety glasses 971 do linii produkcyjnej.,Uvex Safety glasses 971,BHP,11/15/2024 10:06
REQ-001129,Potrzebuję 2 szt. Profim Office chairs 680 do linii produkcyjnej.,Profim Office chairs 680,Office,3/24/2025 17:02
REQ-001130,Potrzebuję 100 szt. Brother Printers 174 do linii produkcyjnej.,Brother Printers 174,IT,5/29/2025 9:04
REQ-001131,I need 20 L of Mobil Oils 983L for production.,Mobil Oils 983L,Automotive,7/15/2025 4:35
REQ-001132,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,9/5/2025 23:43
REQ-001133,I need 50 szt. of Gates Engine parts Model 699 for production.,Gates Engine parts Model 699,Automotive,6/11/2025 18:55
REQ-001134,I need 50 op. of Papyrus Paper Model 828 for production.,Papyrus Paper Model 828,Office,1/2/2025 16:15
REQ-001135,I need 50 szt. of HP Laptops Model 453 for production.,HP Laptops Model 453,IT,1/13/2025 23:02
REQ-001136,I need 2 szt. of Stabilo Pens Model 330 for production.,Stabilo Pens Model 330,Office,5/29/2025 18:25
REQ-001137,I need 100 szt. of Siemens Sensors Model 208 for production.,Siemens Sensors Model 208,Production,8/31/2025 8:35
REQ-001138,I need 20 szt. of Siemens Motors 871 for production.,Siemens Motors 871,Production,12/17/2024 0:17
REQ-001139,Potrzebuję 1 szt. Mahle Filters 384 do linii produkcyjnej.,Mahle Filters 384,Automotive,7/8/2025 11:33
REQ-001140,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,7/7/2025 18:35
REQ-001141,Potrzebuję 1 szt. Bosch Tools 540 do linii produkcyjnej.,Bosch Tools 540,Production,5/11/2025 8:09
REQ-001142,Potrzebuję 1 szt. HP Toner 779 do linii produkcyjnej.,HP Toner 779,Office,5/3/2025 19:58
REQ-001143,I need 1 szt. of WEG Motors Model 250 for production.,WEG Motors Model 250,Production,4/4/2025 17:49
REQ-001144,Potrzebuję 1 szt. Wurth Screws Model 509 do linii produkcyjnej.,Wurth Screws Model 509,Production,12/20/2024 22:47
REQ-001145,"Need some spare parts, unknown model.",,,9/17/2025 0:30
REQ-001146,I need 5 szt. of Xerox Toner 151 for production.,Xerox Toner 151,Office,2/9/2025 17:52
REQ-001147,I need 50 szt. of NTN Bearings 561 for production.,NTN Bearings 561,Automotive,2/13/2025 17:39
REQ-001148,I need 50 szt. of HP Toner 159 for production.,HP Toner 159,Office,4/7/2025 1:48
REQ-001149,I need 100 szt. of Dell Monitors Model 855 for production.,Dell Monitors Model 855,IT,11/10/2025 3:17
REQ-001150,Potrzebuję 5 szt. SICK Sensors Model 476 do linii produkcyjnej.,SICK Sensors Model 476,Production,10/22/2025 1:31
REQ-001151,"Need some spare parts, unknown model.",,,9/20/2025 22:58
REQ-001152,Potrzebuję 2 szt. Mahle Filters 384 do linii produkcyjnej.,Mahle Filters 384,Automotive,11/6/2025 22:48
REQ-001153,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,2/3/2025 20:15
REQ-001154,Potrzebuję 200 L Mobil Oils 514L do linii produkcyjnej.,Mobil Oils 514L,Automotive,1/16/2025 5:42
REQ-001155,"Need some spare parts, unknown model.",,,12/22/2024 9:58
REQ-001156,Potrzebuję 20 szt. HP Toner 902 do linii produkcyjnej.,HP Toner 902,Office,1/18/2025 9:23
REQ-001157,Potrzebuję 10 op. Papyrus Paper 886 op. do linii produkcyjnej.,Papyrus Paper 886 op.,Office,10/6/2025 22:37
REQ-001158,Potrzebuję 10 szt. Brother Toner Model 570 do linii produkcyjnej.,Brother Toner Model 570,Office,1/10/2025 0:15
REQ-001159,Potrzebuję 50 szt. 3M Helmets 757 do linii produkcyjnej.,3M Helmets 757,BHP,4/6/2025 20:39
REQ-001160,Potrzebuję 1 L Castrol Oils 265L do linii produkcyjnej.,Castrol Oils 265L,Automotive,9/21/2025 21:45
REQ-001161,Potrzebuję 100 szt. Helly Hansen Workwear Model 939 do linii produkcyjnej.,Helly Hansen Workwear Model 939,BHP,4/23/2025 14:40
REQ-001162,Potrzebuję 5 szt. Makita Tools Model 693 do linii produkcyjnej.,Makita Tools Model 693,Production,5/23/2025 9:57
REQ-001163,Potrzebuję 50 szt. Wurth Screws 207 do linii produkcyjnej.,Wurth Screws 207,Production,2/9/2025 14:19
REQ-001164,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,11/25/2024 6:30
REQ-001165,Potrzebuję 200 szt. SICK Sensors Model 536 do linii produkcyjnej.,SICK Sensors Model 536,Production,9/26/2025 11:54
REQ-001166,Potrzebuję 10 szt. Siemens Motors 871 do linii produkcyjnej.,Siemens Motors 871,Production,7/10/2025 14:50
REQ-001167,I need 1 szt. of Wurth Screws 342 for production.,Wurth Screws 342,Production,12/5/2024 11:46
REQ-001168,Potrzebuję 2 szt. Brother Printers 701 do linii produkcyjnej.,Brother Printers 701,IT,11/19/2024 11:31
REQ-001169,I need 1 para of Uvex Gloves Model 145 for production.,Uvex Gloves Model 145,BHP,12/25/2024 21:34
REQ-001170,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/16/2025 18:06
REQ-001171,Potrzebuję 10 szt. Mann Filters 324 do linii produkcyjnej.,Mann Filters 324,Automotive,5/31/2025 5:11
REQ-001172,I need 5 szt. of Bosch Filters Model 644 for production.,Bosch Filters Model 644,Automotive,1/8/2025 13:00
REQ-001173,I need 1 licencja of Adobe Software 132 for production.,Adobe Software 132,IT,4/7/2025 6:37
REQ-001174,Potrzebuję 5 szt. Brother Printers Model 421 do linii produkcyjnej.,Brother Printers Model 421,IT,11/13/2024 8:17
REQ-001175,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,12/11/2024 21:09
REQ-001176,I need 20 szt. of Uvex Safety glasses 779 for production.,Uvex Safety glasses 779,BHP,5/6/2025 14:10
REQ-001177,I need 200 szt. of SKF Bearings Model 874 for production.,SKF Bearings Model 874,Automotive,9/7/2025 12:49
REQ-001178,Potrzebuję 2 szt. Samsung Monitors Model 878 do linii produkcyjnej.,Samsung Monitors Model 878,IT,1/31/2025 20:13
REQ-001179,Potrzebuję 20 L Castrol Oils 486L do linii produkcyjnej.,Castrol Oils 486L,Automotive,8/11/2025 5:57
REQ-001180,Potrzebuję 20 szt. Uvex Safety glasses Model 206 do linii produkcyjnej.,Uvex Safety glasses Model 206,BHP,12/27/2024 10:52
REQ-001181,I need 200 szt. of SICK Sensors Model 802 for production.,SICK Sensors Model 802,Production,3/24/2025 18:46
